,model,step,example_id,pass1,benchmark_id,model_pref,correct,count,step_group_end
94384,cwm-baseline-270,270,instance_NodeBB__NodeBB-f1a80d48cc45877fcbadf34c2345dd9709722c7f-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed,0.0,swebench-pro,cwm-baseline,0,1,
94385,cwm-baseline-270,270,instance_flipt-io__flipt-ea9a2663b176da329b3f574da2ce2a664fc5b4a1,0.0,swebench-pro,cwm-baseline,0,1,
94386,cwm-baseline-270,270,instance_internetarchive__openlibrary-b112069e31e0553b2d374abb5f9c5e05e8f3dbbe-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,0.0,swebench-pro,cwm-baseline,0,1,
94387,cwm-baseline-270,270,instance_future-architect__vuls-e52fa8d6ed1d23e36f2a86e5d3efe9aa057a1b0d,0.0,swebench-pro,cwm-baseline,0,1,
94388,cwm-baseline-270,270,instance_ansible__ansible-4c5ce5a1a9e79a845aff4978cfeb72a0d4ecf7d6-v1055803c3a812189a1133297f7f5468579283f86,0.0,swebench-pro,cwm-baseline,0,1,
94389,cwm-baseline-270,270,instance_navidrome__navidrome-dfa453cc4ab772928686838dc73d0130740f054e,0.0,swebench-pro,cwm-baseline,0,1,
94390,cwm-baseline-270,270,instance_flipt-io__flipt-524f277313606f8cd29b299617d6565c01642e15,0.0,swebench-pro,cwm-baseline,0,1,
94391,cwm-baseline-270,270,instance_gravitational__teleport-3587cca7840f636489449113969a5066025dd5bf,0.0,swebench-pro,cwm-baseline,0,1,
94392,cwm-baseline-270,270,instance_NodeBB__NodeBB-087e6020e490b4a1759f38c1ad03869511928263-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,0.0,swebench-pro,cwm-baseline,0,1,
94393,cwm-baseline-270,270,instance_gravitational__teleport-65438e6e44b6ce51458d09b7bb028a2797cfb0ea-vce94f93ad1030e3136852817f2423c1b3ac37bc4,1.0,swebench-pro,cwm-baseline,1,1,
94394,cwm-baseline-270,270,instance_protonmail__webclients-ae36cb23a1682dcfd69587c1b311ae0227e28f39,0.0,swebench-pro,cwm-baseline,0,1,
94395,cwm-baseline-270,270,instance_qutebrowser__qutebrowser-fec187c2cb53d769c2682b35ca77858a811414a8-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,0.0,swebench-pro,cwm-baseline,0,1,
94396,cwm-baseline-270,270,instance_protonmail__webclients-d3e513044d299d04e509bf8c0f4e73d812030246,0.0,swebench-pro,cwm-baseline,0,1,
94397,cwm-baseline-270,270,instance_future-architect__vuls-407407d306e9431d6aa0ab566baa6e44e5ba2904,0.0,swebench-pro,cwm-baseline,0,1,
94398,cwm-baseline-270,270,instance_gravitational__teleport-ba6c4a135412c4296dd5551bd94042f0dc024504-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,1,
94399,cwm-baseline-270,270,instance_flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d,1.0,swebench-pro,cwm-baseline,1,1,
94400,cwm-baseline-270,270,instance_navidrome__navidrome-87d4db7638b37eeb754b217440ab7a372f669205,0.0,swebench-pro,cwm-baseline,0,1,
94401,cwm-baseline-270,270,instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,0.0,swebench-pro,cwm-baseline,0,1,
94402,cwm-baseline-270,270,instance_gravitational__teleport-ad41b3c15414b28a6cec8c25424a19bfa7abd0e9-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,1,
94403,cwm-baseline-270,270,instance_flipt-io__flipt-690672523398c2b6f6e4562f0bf9868664ab894f,0.0,swebench-pro,cwm-baseline,0,1,
94404,cwm-baseline-270,270,instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327,0.0,swebench-pro,cwm-baseline,0,1,
94405,cwm-baseline-270,270,instance_internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,1.0,swebench-pro,cwm-baseline,1,1,
94406,cwm-baseline-270,270,instance_gravitational__teleport-3fa6904377c006497169945428e8197158667910-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,1,
94407,cwm-baseline-270,270,instance_protonmail__webclients-fc9d535e9beb3ae30a52a7146398cadfd6e30606,0.0,swebench-pro,cwm-baseline,0,1,
94408,cwm-baseline-270,270,instance_internetarchive__openlibrary-53e02a22972e9253aeded0e1981e6845e1e521fe-vfa6ff903cb27f336e17654595dd900fa943dcd91,0.0,swebench-pro,cwm-baseline,0,1,
94409,cwm-baseline-270,270,instance_protonmail__webclients-08bb09914d0d37b0cd6376d4cab5b77728a43e7b,0.0,swebench-pro,cwm-baseline,0,1,
94410,cwm-baseline-270,270,instance_flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920,0.0,swebench-pro,cwm-baseline,0,1,
94411,cwm-baseline-270,270,instance_element-hq__element-web-f63160f38459fb552d00fcc60d4064977a9095a6-vnan,0.0,swebench-pro,cwm-baseline,0,1,
94412,cwm-baseline-270,270,instance_internetarchive__openlibrary-123e6e5e1c85b9c07d1e98f70bfc480bc8016890-v2733ff199fb72f0d033a30dc62cb0a4742e3a7f4,0.0,swebench-pro,cwm-baseline,0,1,
94413,cwm-baseline-270,270,instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,1.0,swebench-pro,cwm-baseline,1,1,
94414,cwm-baseline-270,270,instance_qutebrowser__qutebrowser-cf06f4e3708f886032d4d2a30108c2fddb042d81-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1.0,swebench-pro,cwm-baseline,1,1,
94415,cwm-baseline-270,270,instance_flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765,0.0,swebench-pro,cwm-baseline,0,1,
94416,cwm-baseline-270,270,instance_gravitational__teleport-eda668c30d9d3b56d9c69197b120b01013611186,0.0,swebench-pro,cwm-baseline,0,1,
94417,cwm-baseline-270,270,instance_future-architect__vuls-2c84be80b65d022c262956cd26fc79d8bb2f7010,0.0,swebench-pro,cwm-baseline,0,1,
94418,cwm-baseline-270,270,instance_gravitational__teleport-0ecf31de0e98b272a6a2610abe1bbedd379a38a3-vce94f93ad1030e3136852817f2423c1b3ac37bc4,1.0,swebench-pro,cwm-baseline,1,1,
94419,cwm-baseline-270,270,instance_protonmail__webclients-e9677f6c46d5ea7d277a4532a4bf90074f125f31,0.0,swebench-pro,cwm-baseline,0,1,
94420,cwm-baseline-270,270,instance_internetarchive__openlibrary-0dc5b20fa186f9714f8a838178597e69f549d026-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,0.0,swebench-pro,cwm-baseline,0,1,
94421,cwm-baseline-270,270,instance_protonmail__webclients-5d2576632037d655c3b6a28e98cd157f7e9a5ce1,1.0,swebench-pro,cwm-baseline,1,1,
94422,cwm-baseline-270,270,instance_NodeBB__NodeBB-18c45b44613aecd53e9f60457b9812049ab2998d-v0495b863a912fbff5749c67e860612b91825407c,0.0,swebench-pro,cwm-baseline,0,1,
94423,cwm-baseline-270,270,instance_element-hq__element-web-8f3c8b35153d2227af45f32e46bd1e15bd60b71f-vnan,0.0,swebench-pro,cwm-baseline,0,1,
94424,cwm-baseline-270,270,instance_future-architect__vuls-edb324c3d9ec3b107bf947f00e38af99d05b3e16,1.0,swebench-pro,cwm-baseline,1,1,
94425,cwm-baseline-270,270,instance_future-architect__vuls-fd18df1dd4e4360f8932bc4b894bd8b40d654e7c,0.0,swebench-pro,cwm-baseline,0,1,
94426,cwm-baseline-270,270,instance_ansible__ansible-83909bfa22573777e3db5688773bda59721962ad-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,0.0,swebench-pro,cwm-baseline,0,1,
94427,cwm-baseline-270,270,instance_NodeBB__NodeBB-22368b996ee0e5f11a5189b400b33af3cc8d925a-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed,1.0,swebench-pro,cwm-baseline,1,1,
94428,cwm-baseline-270,270,instance_flipt-io__flipt-381b90f718435c4694380b5fcd0d5cf8e3b5a25a,0.0,swebench-pro,cwm-baseline,0,1,
94429,cwm-baseline-270,270,instance_future-architect__vuls-ca3f6b1dbf2cd24d1537bfda43e788443ce03a0c,0.0,swebench-pro,cwm-baseline,0,1,
94430,cwm-baseline-270,270,instance_internetarchive__openlibrary-c4eebe6677acc4629cb541a98d5e91311444f5d4-v13642507b4fc1f8d234172bf8129942da2c2ca26,0.0,swebench-pro,cwm-baseline,0,1,
94431,cwm-baseline-270,270,instance_NodeBB__NodeBB-51d8f3b195bddb13a13ddc0de110722774d9bb1b-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,0.0,swebench-pro,cwm-baseline,0,1,
94432,cwm-baseline-270,270,instance_navidrome__navidrome-812dc2090f20ac4f8ac271b6ed95be5889d1a3ca,0.0,swebench-pro,cwm-baseline,0,1,
94433,cwm-baseline-270,270,instance_gravitational__teleport-e6d86299a855687b21970504fbf06f52a8f80c74-vce94f93ad1030e3136852817f2423c1b3ac37bc4,1.0,swebench-pro,cwm-baseline,1,1,
94434,cwm-baseline-270,270,instance_protonmail__webclients-4feccbc9990980aee26ea29035f8f931d6089895,1.0,swebench-pro,cwm-baseline,1,1,
94435,cwm-baseline-270,270,instance_gravitational__teleport-2be514d3c33b0ae9188e11ac9975485c853d98bb-vce94f93ad1030e3136852817f2423c1b3ac37bc4,1.0,swebench-pro,cwm-baseline,1,1,
94436,cwm-baseline-270,270,instance_gravitational__teleport-46aa81b1ce96ebb4ebed2ae53fd78cd44a05da6c-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,1,
94437,cwm-baseline-270,270,instance_qutebrowser__qutebrowser-5fdc83e5da6222fe61163395baaad7ae57fa2cb4-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,1.0,swebench-pro,cwm-baseline,1,1,
94438,cwm-baseline-270,270,instance_flipt-io__flipt-dbe263961b187e1c5d7fe34c65b000985a2da5a0,1.0,swebench-pro,cwm-baseline,1,1,
94439,cwm-baseline-270,270,instance_navidrome__navidrome-d613b1930688422122796b43acb3caf2538c8fd1,1.0,swebench-pro,cwm-baseline,1,1,
94440,cwm-baseline-270,270,instance_gravitational__teleport-0ac7334939981cf85b9591ac295c3816954e287e,0.0,swebench-pro,cwm-baseline,0,1,
94441,cwm-baseline-270,270,instance_ansible__ansible-f8ef34672b961a95ec7282643679492862c688ec-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,0.0,swebench-pro,cwm-baseline,0,1,
94442,cwm-baseline-270,270,instance_future-architect__vuls-7e91f5ef7e5712b1a3d7d5066ad6607e9debc21c,0.0,swebench-pro,cwm-baseline,0,1,
94443,cwm-baseline-270,270,instance_future-architect__vuls-bff6b7552370b55ff76d474860eead4ab5de785a-v1151a6325649aaf997cd541ebe533b53fddf1b07,0.0,swebench-pro,cwm-baseline,0,1,
94444,cwm-baseline-270,270,instance_flipt-io__flipt-af7a0be46d15f0b63f16a868d13f3b48a838e7ce,0.0,swebench-pro,cwm-baseline,0,1,
94445,cwm-baseline-270,270,instance_gravitational__teleport-3ff19cf7c41f396ae468797d3aeb61515517edc9-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,1,
94446,cwm-baseline-270,270,instance_protonmail__webclients-8142704f447df6e108d53cab25451c8a94976b92,1.0,swebench-pro,cwm-baseline,1,1,
94447,cwm-baseline-270,270,instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,0.0,swebench-pro,cwm-baseline,0,1,
94448,cwm-baseline-270,270,instance_future-architect__vuls-78b52d6a7f480bd610b692de9bf0c86f57332f23,0.0,swebench-pro,cwm-baseline,0,1,
94449,cwm-baseline-270,270,instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,1.0,swebench-pro,cwm-baseline,1,1,
94450,cwm-baseline-270,270,instance_ansible__ansible-d72025be751c894673ba85caa063d835a0ad3a8c-v390e508d27db7a51eece36bb6d9698b63a5b638a,0.0,swebench-pro,cwm-baseline,0,1,
94451,cwm-baseline-270,270,instance_gravitational__teleport-a95b3ae0667f9e4b2404bf61f51113e6d83f01cd,0.0,swebench-pro,cwm-baseline,0,1,
94452,cwm-baseline-270,270,instance_navidrome__navidrome-69e0a266f48bae24a11312e9efbe495a337e4c84,0.0,swebench-pro,cwm-baseline,0,1,
94453,cwm-baseline-270,270,instance_future-architect__vuls-139f3a81b66c47e6d8f70ce6c4afe7a9196a6ea8,0.0,swebench-pro,cwm-baseline,0,1,
94454,cwm-baseline-270,270,instance_navidrome__navidrome-3bc9e75b2843f91f6a1e9b604e321c2bd4fd442a,0.0,swebench-pro,cwm-baseline,0,1,
94455,cwm-baseline-270,270,instance_element-hq__element-web-aec454dd6feeb93000380523cbb0b3681c0275fd-vnan,0.0,swebench-pro,cwm-baseline,0,1,
94456,cwm-baseline-270,270,instance_protonmail__webclients-c5a2089ca2bfe9aa1d85a664b8ad87ef843a1c9c,0.0,swebench-pro,cwm-baseline,0,1,
94457,cwm-baseline-270,270,instance_NodeBB__NodeBB-397835a05a8e2897324e566b41c5e616e172b4af-v89631a1cdb318276acb48860c5d78077211397c6,1.0,swebench-pro,cwm-baseline,1,1,
94458,cwm-baseline-270,270,instance_navidrome__navidrome-8383527aaba1ae8fa9765e995a71a86c129ef626,1.0,swebench-pro,cwm-baseline,1,1,
94459,cwm-baseline-270,270,instance_flipt-io__flipt-5aef5a14890aa145c22d864a834694bae3a6f112,0.0,swebench-pro,cwm-baseline,0,1,
94460,cwm-baseline-270,270,instance_protonmail__webclients-6f8916fbadf1d1f4a26640f53b5cf7f55e8bedb7,1.0,swebench-pro,cwm-baseline,1,1,
94461,cwm-baseline-270,270,instance_navidrome__navidrome-de90152a7173039677ac808f5bfb1e644d761336,0.0,swebench-pro,cwm-baseline,0,1,
94462,cwm-baseline-270,270,instance_element-hq__element-web-aeabf3b18896ac1eb7ae9757e66ce886120f8309-vnan,0.0,swebench-pro,cwm-baseline,0,1,
94463,cwm-baseline-270,270,instance_protonmail__webclients-715dbd4e6999499cd2a576a532d8214f75189116,0.0,swebench-pro,cwm-baseline,0,1,
94464,cwm-baseline-270,270,instance_flipt-io__flipt-b2393f07d893024ab1e47ea2081e0289e1f9d56f,1.0,swebench-pro,cwm-baseline,1,1,
94465,cwm-baseline-270,270,instance_future-architect__vuls-61c39637f2f3809e1b5dad05f0c57c799dce1587,0.0,swebench-pro,cwm-baseline,0,1,
94466,cwm-baseline-270,270,instance_qutebrowser__qutebrowser-479aa075ac79dc975e2e949e188a328e95bf78ff-vc2f56a753b62a190ddb23cd330c257b9cf560d12,1.0,swebench-pro,cwm-baseline,1,1,
94467,cwm-baseline-270,270,instance_element-hq__element-web-71fe08ea0f159ccb707904d87f0a4aef205a167c-vnan,0.0,swebench-pro,cwm-baseline,0,1,
94468,cwm-baseline-270,270,instance_navidrome__navidrome-28389fb05e1523564dfc61fa43ed8eb8a10f938c,0.0,swebench-pro,cwm-baseline,0,1,
94469,cwm-baseline-270,270,instance_navidrome__navidrome-669c8f4c49a7ef51ac9a53c725097943f67219eb,0.0,swebench-pro,cwm-baseline,0,1,
94470,cwm-baseline-270,270,instance_ansible__ansible-3b823d908e8a5d17674f8c26d337d3114b7493b1-v0f01c69f1e2528b935359cfe578530722bca2c59,1.0,swebench-pro,cwm-baseline,1,1,
94471,cwm-baseline-270,270,instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,0.0,swebench-pro,cwm-baseline,0,1,
94472,cwm-baseline-270,270,instance_flipt-io__flipt-b433bd05ce405837804693bebd5f4b88d87133c8,0.0,swebench-pro,cwm-baseline,0,1,
94473,cwm-baseline-270,270,instance_NodeBB__NodeBB-a5afad27e52fd336163063ba40dcadc80233ae10-vd59a5728dfc977f44533186ace531248c2917516,0.0,swebench-pro,cwm-baseline,0,1,
94474,cwm-baseline-270,270,instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,0.0,swebench-pro,cwm-baseline,0,1,
94475,cwm-baseline-270,270,instance_flipt-io__flipt-3d5a345f94c2adc8a0eaa102c189c08ad4c0f8e8,0.0,swebench-pro,cwm-baseline,0,1,
94476,cwm-baseline-270,270,instance_future-architect__vuls-abd80417728b16c6502067914d27989ee575f0ee,0.0,swebench-pro,cwm-baseline,0,1,
94477,cwm-baseline-270,270,instance_future-architect__vuls-4a72295de7b91faa59d90a5bee91535bbe76755d,0.0,swebench-pro,cwm-baseline,0,1,
94478,cwm-baseline-270,270,instance_internetarchive__openlibrary-09865f5fb549694d969f0a8e49b9d204ef1853ca-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,0.0,swebench-pro,cwm-baseline,0,1,
94479,cwm-baseline-270,270,instance_ansible__ansible-c616e54a6e23fa5616a1d56d243f69576164ef9b-v1055803c3a812189a1133297f7f5468579283f86,0.0,swebench-pro,cwm-baseline,0,1,
94480,cwm-baseline-270,270,instance_future-architect__vuls-e049df50fa1eecdccc5348e27845b5c783ed7c76-v73dc95f6b90883d8a87e01e5e9bb6d3cc32add6d,1.0,swebench-pro,cwm-baseline,1,1,
94481,cwm-baseline-270,270,instance_NodeBB__NodeBB-445b70deda20201b7d9a68f7224da751b3db728c-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed,0.0,swebench-pro,cwm-baseline,0,1,
94482,cwm-baseline-270,270,instance_future-architect__vuls-9a32a94806b54141b7ff12503c48da680ebcf199,1.0,swebench-pro,cwm-baseline,1,1,
94483,cwm-baseline-270,270,instance_future-architect__vuls-b8db2e0b74f60cb7d45f710f255e061f054b6afc,1.0,swebench-pro,cwm-baseline,1,1,
94484,cwm-baseline-270,270,instance_element-hq__element-web-9bf77963ee5e036d54b2a3ca202fbf6378464a5e-vnan,1.0,swebench-pro,cwm-baseline,1,1,
94485,cwm-baseline-270,270,instance_navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,0.0,swebench-pro,cwm-baseline,0,1,
94486,cwm-baseline-270,270,instance_protonmail__webclients-ac23d1efa1a6ab7e62724779317ba44c28d78cfd,0.0,swebench-pro,cwm-baseline,0,1,
94487,cwm-baseline-270,270,instance_gravitational__teleport-3a5c1e26394df2cb4fb3f01147fb9979662972c5-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,1,
94488,cwm-baseline-270,270,instance_protonmail__webclients-32ff10999a06455cb2147f6873d627456924ae13,1.0,swebench-pro,cwm-baseline,1,1,
94489,cwm-baseline-270,270,instance_NodeBB__NodeBB-b398321a5eb913666f903a794219833926881a8f-vd59a5728dfc977f44533186ace531248c2917516,0.0,swebench-pro,cwm-baseline,0,1,
94490,cwm-baseline-270,270,instance_ansible__ansible-cb94c0cc550df9e98f1247bc71d8c2b861c75049-v1055803c3a812189a1133297f7f5468579283f86,0.0,swebench-pro,cwm-baseline,0,1,
94491,cwm-baseline-270,270,instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,0.0,swebench-pro,cwm-baseline,0,1,
94492,cwm-baseline-270,270,instance_protonmail__webclients-01b519cd49e6a24d9a05d2eb97f54e420740072e,1.0,swebench-pro,cwm-baseline,1,1,
94493,cwm-baseline-270,270,instance_protonmail__webclients-c8117f446c3d1d7e117adc6e0e46b0ece9b0b90e,0.0,swebench-pro,cwm-baseline,0,1,
94494,cwm-baseline-270,270,instance_future-architect__vuls-86b60e1478e44d28b1aff6b9ac7e95ceb05bc5fc,0.0,swebench-pro,cwm-baseline,0,1,
94495,cwm-baseline-270,270,instance_future-architect__vuls-436341a4a522dc83eb8bddd1164b764c8dd6bc45,1.0,swebench-pro,cwm-baseline,1,1,
94496,cwm-baseline-270,270,instance_future-architect__vuls-c11ba27509f733d7d280bdf661cbbe2e7a99df4c,1.0,swebench-pro,cwm-baseline,1,1,
94497,cwm-baseline-270,270,instance_internetarchive__openlibrary-91efee627df01e32007abf2d6ebf73f9d9053076-vbee42ad1b72fb23c6a1c874868a720b370983ed2,1.0,swebench-pro,cwm-baseline,1,1,
94498,cwm-baseline-270,270,instance_protonmail__webclients-b530a3db50cb33e5064464addbcbef1465856ce6,0.0,swebench-pro,cwm-baseline,0,1,
94499,cwm-baseline-270,270,instance_navidrome__navidrome-3982ba725883e71d4e3e618c61d5140eeb8d850a,0.0,swebench-pro,cwm-baseline,0,1,
94500,cwm-baseline-270,270,instance_navidrome__navidrome-b3980532237e57ab15b2b93c49d5cd5b2d050013,0.0,swebench-pro,cwm-baseline,0,1,
94501,cwm-baseline-270,270,instance_protonmail__webclients-cb8cc309c6968b0a2a5fe4288d0ae0a969ff31e1,0.0,swebench-pro,cwm-baseline,0,1,
94502,cwm-baseline-270,270,instance_navidrome__navidrome-b65e76293a917ee2dfc5d4b373b1c62e054d0dca,0.0,swebench-pro,cwm-baseline,0,1,
94503,cwm-baseline-270,270,instance_ansible__ansible-b748edea457a4576847a10275678127895d2f02f-v1055803c3a812189a1133297f7f5468579283f86,0.0,swebench-pro,cwm-baseline,0,1,
94504,cwm-baseline-270,270,instance_qutebrowser__qutebrowser-394bfaed6544c952c6b3463751abab3176ad4997-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,0.0,swebench-pro,cwm-baseline,0,1,
94505,cwm-baseline-270,270,instance_protonmail__webclients-e65cc5f33719e02e1c378146fb981d27bc24bdf4,0.0,swebench-pro,cwm-baseline,0,1,
94506,cwm-baseline-270,270,instance_navidrome__navidrome-6b3b4d83ffcf273b01985709c8bc5df12bbb8286,0.0,swebench-pro,cwm-baseline,0,1,
94507,cwm-baseline-270,270,instance_flipt-io__flipt-e5fe37c379e1eec2dd3492c5737c0be761050b26,0.0,swebench-pro,cwm-baseline,0,1,
94508,cwm-baseline-270,270,instance_ansible__ansible-fb144c44144f8bd3542e71f5db62b6d322c7bd85-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,0.0,swebench-pro,cwm-baseline,0,1,
94509,cwm-baseline-270,270,instance_flipt-io__flipt-84806a178447e766380cc66b14dee9c6eeb534f4,0.0,swebench-pro,cwm-baseline,0,1,
94510,cwm-baseline-270,270,instance_internetarchive__openlibrary-b67138b316b1e9c11df8a4a8391fe5cc8e75ff9f-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,0.0,swebench-pro,cwm-baseline,0,1,
94511,cwm-baseline-270,270,instance_ansible__ansible-395e5e20fab9cad517243372fa3c3c5d9e09ab2a-v7eee2454f617569fd6889f2211f75bc02a35f9f8,1.0,swebench-pro,cwm-baseline,1,1,
94512,cwm-baseline-270,270,instance_protonmail__webclients-5e815cfa518b223a088fa9bb232a5fc90ab15691,0.0,swebench-pro,cwm-baseline,0,1,
94513,cwm-baseline-270,270,instance_flipt-io__flipt-6fe76d024ee0c50ddb09c86f4ae0bd4c208fd65f,0.0,swebench-pro,cwm-baseline,0,1,
94514,cwm-baseline-270,270,instance_flipt-io__flipt-65581fef4aa807540cb933753d085feb0d7e736f,0.0,swebench-pro,cwm-baseline,0,1,
94515,cwm-baseline-270,270,instance_internetarchive__openlibrary-c12943be1db80cf1114bc267ddf4f9933aca9b28-v2c55207218fb8a0138425cbf7d9675272e240b90,1.0,swebench-pro,cwm-baseline,1,1,
94516,cwm-baseline-270,270,instance_flipt-io__flipt-a0cbc0cb65ae601270bdbe3f5313e2dfd49c80e4,0.0,swebench-pro,cwm-baseline,0,1,
94517,cwm-baseline-270,270,instance_gravitational__teleport-1316e6728a3ee2fc124e2ea0cc6a02044c87a144-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,1,
94518,cwm-baseline-270,270,instance_internetarchive__openlibrary-89e4b4431fe7506c365a6f6eb6f6d048d04c044c-v08d8e8889ec945ab821fb156c04c7d2e2810debb,0.0,swebench-pro,cwm-baseline,0,1,
94519,cwm-baseline-270,270,instance_navidrome__navidrome-0488fb92cb02a82924fb1181bf1642f2e87096db,0.0,swebench-pro,cwm-baseline,0,1,
94520,cwm-baseline-270,270,instance_internetarchive__openlibrary-30bc73a1395fba2300087c7f307e54bb5372b60a-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,0.0,swebench-pro,cwm-baseline,0,1,
94521,cwm-baseline-270,270,instance_element-hq__element-web-494d9de6f0a94ffb491e74744d2735bce02dc0ab-vnan,1.0,swebench-pro,cwm-baseline,1,1,
94522,cwm-baseline-270,270,instance_protonmail__webclients-8be4f6cb9380fcd2e67bcb18cef931ae0d4b869c,0.0,swebench-pro,cwm-baseline,0,1,
94523,cwm-baseline-270,270,instance_navidrome__navidrome-9c3b4561652a15846993d477003e111f0df0c585,0.0,swebench-pro,cwm-baseline,0,1,
94524,cwm-baseline-270,270,instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed,1.0,swebench-pro,cwm-baseline,1,1,
94525,cwm-baseline-270,270,instance_future-architect__vuls-e4728e388120b311c4ed469e4f942e0347a2689b-v264a82e2f4818e30f5a25e4da53b27ba119f62b5,0.0,swebench-pro,cwm-baseline,0,1,
94526,cwm-baseline-270,270,instance_navidrome__navidrome-3977ef6e0f287f598b6e4009876239d6f13b686d,1.0,swebench-pro,cwm-baseline,1,1,
94527,cwm-baseline-270,270,instance_flipt-io__flipt-02e21636c58e86c51119b63e0fb5ca7b813b07b1,0.0,swebench-pro,cwm-baseline,0,1,
94528,cwm-baseline-270,270,instance_gravitational__teleport-fb0ab2b9b771377a689fd0d0374777c251e58bbf,0.0,swebench-pro,cwm-baseline,0,1,
94529,cwm-baseline-270,270,instance_flipt-io__flipt-967855b429f749c28c112b8cb1b15bc79157f973,0.0,swebench-pro,cwm-baseline,0,1,
94530,cwm-baseline-270,270,instance_protonmail__webclients-b387b24147e4b5ec3b482b8719ea72bee001462a,1.0,swebench-pro,cwm-baseline,1,1,
94531,cwm-baseline-270,270,instance_element-hq__element-web-582a1b093fc0b77538052f45cbb9c7295f991b51-vnan,0.0,swebench-pro,cwm-baseline,0,1,
94532,cwm-baseline-270,270,instance_ansible__ansible-1bd7dcf339dd8b6c50bc16670be2448a206f4fdb-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,0.0,swebench-pro,cwm-baseline,0,1,
94533,cwm-baseline-270,270,instance_protonmail__webclients-2f66db85455f4b22a47ffd853738f679b439593c,0.0,swebench-pro,cwm-baseline,0,1,
94534,cwm-baseline-270,270,instance_future-architect__vuls-ef2be3d6ea4c0a13674aaab08b182eca4e2b9a17-v264a82e2f4818e30f5a25e4da53b27ba119f62b5,0.0,swebench-pro,cwm-baseline,0,1,
94535,cwm-baseline-270,270,instance_ansible__ansible-d58e69c82d7edd0583dd8e78d76b075c33c3151e-v173091e2e36d38c978002990795f66cfc0af30ad,0.0,swebench-pro,cwm-baseline,0,1,
94536,cwm-baseline-270,270,instance_NodeBB__NodeBB-da0211b1a001d45d73b4c84c6417a4f1b0312575-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,0.0,swebench-pro,cwm-baseline,0,1,
94537,cwm-baseline-270,270,instance_gravitational__teleport-b4e7cd3a5e246736d3fe8d6886af55030b232277,0.0,swebench-pro,cwm-baseline,0,1,
94538,cwm-baseline-270,270,instance_ansible__ansible-1c06c46cc14324df35ac4f39a45fb3ccd602195d-v0f01c69f1e2528b935359cfe578530722bca2c59,0.0,swebench-pro,cwm-baseline,0,1,
