,example_id,min_pass1_of_model,num_solved,models,pass1_of_ex,pass@any_of_ex,tau,example_link
151,bpmn-io__bpmn-js-1238,0.3176470588235294,3,"['20250509_OpenHands-Versa_claude3.7' '20250531_GUIRepair_o4mini'
 '20251117_codefuse_pycfuse_svr']",0.25,0.25,0.33418694121840203,bpmn-io__bpmn-js-1238
152,bpmn-io__bpmn-js-1256,,0,[],0.0,0.0,,bpmn-io__bpmn-js-1256
153,bpmn-io__bpmn-js-1299,0.3,8,"['20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_o4mini'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.6666666666666666,0.6666666666666666,0.39467610868816316,bpmn-io__bpmn-js-1299
154,bpmn-io__bpmn-js-1330,0.2568627450980392,11,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.9166666666666666,0.9166666666666666,-0.03739787960033829,bpmn-io__bpmn-js-1330
155,bpmn-io__bpmn-js-1337,0.3431372549019608,4,"['20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.3333333333333333,0.3333333333333333,0.6577935144802719,bpmn-io__bpmn-js-1337
156,bpmn-io__bpmn-js-1348,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1348
157,bpmn-io__bpmn-js-1365,0.307843137254902,2,['20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'],0.16666666666666666,0.16666666666666666,-0.16641005886756874,bpmn-io__bpmn-js-1365
158,bpmn-io__bpmn-js-1382,0.27450980392156865,10,"['20250311_zencoder' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.8333333333333334,0.8333333333333334,0.22188007849009167,bpmn-io__bpmn-js-1382
159,bpmn-io__bpmn-js-1434,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1434
160,bpmn-io__bpmn-js-1438,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1438
161,bpmn-io__bpmn-js-1442,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1442
162,bpmn-io__bpmn-js-1542,0.2568627450980392,11,"['20250226_agentless_lite_claude3.5' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.9166666666666666,0.9166666666666666,0.3365809164030446,bpmn-io__bpmn-js-1542
163,bpmn-io__bpmn-js-1557,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1557
164,bpmn-io__bpmn-js-1567,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1567
165,bpmn-io__bpmn-js-1570,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1570
166,bpmn-io__bpmn-js-1578,0.27450980392156865,11,"['20250311_zencoder' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.9166666666666666,0.9166666666666666,0.41137667560372115,bpmn-io__bpmn-js-1578
167,bpmn-io__bpmn-js-1584,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1584
168,bpmn-io__bpmn-js-1607,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1607
169,bpmn-io__bpmn-js-1610,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1610
170,bpmn-io__bpmn-js-1623,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1623
171,bpmn-io__bpmn-js-1636,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1636
172,bpmn-io__bpmn-js-1638,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1638
173,bpmn-io__bpmn-js-1640,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1640
174,bpmn-io__bpmn-js-1644,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1644
175,bpmn-io__bpmn-js-1655,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1655
176,bpmn-io__bpmn-js-1659,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1659
177,bpmn-io__bpmn-js-1677,0.2568627450980392,11,"['20250226_agentless_lite_claude3.5' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.9166666666666666,0.9166666666666666,0.3365809164030446,bpmn-io__bpmn-js-1677
178,bpmn-io__bpmn-js-1679,0.27450980392156865,11,"['20250311_zencoder' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.9166666666666666,0.9166666666666666,0.41137667560372115,bpmn-io__bpmn-js-1679
179,bpmn-io__bpmn-js-1719,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1719
180,bpmn-io__bpmn-js-1720,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1720
181,bpmn-io__bpmn-js-1802,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1802
182,bpmn-io__bpmn-js-1847,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1847
183,bpmn-io__bpmn-js-1928,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,bpmn-io__bpmn-js-1928
184,bpmn-io__bpmn-js-2024,0.27450980392156865,10,"['20250311_zencoder' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.8333333333333334,0.8333333333333334,0.2773500981126146,bpmn-io__bpmn-js-2024
185,carbon-design-system__carbon-10188,,0,[],0.0,0.0,,carbon-design-system__carbon-10188
186,carbon-design-system__carbon-10214,,0,[],0.0,0.0,,carbon-design-system__carbon-10214
187,carbon-design-system__carbon-10225,,0,[],0.0,0.0,,carbon-design-system__carbon-10225
188,carbon-design-system__carbon-10262,,0,[],0.0,0.0,,carbon-design-system__carbon-10262
189,carbon-design-system__carbon-10283,,0,[],0.0,0.0,,carbon-design-system__carbon-10283
190,carbon-design-system__carbon-10301,,0,[],0.0,0.0,,carbon-design-system__carbon-10301
191,carbon-design-system__carbon-10599,,0,[],0.0,0.0,,carbon-design-system__carbon-10599
192,carbon-design-system__carbon-11352,,0,[],0.0,0.0,,carbon-design-system__carbon-11352
193,carbon-design-system__carbon-11416,,0,[],0.0,0.0,,carbon-design-system__carbon-11416
194,carbon-design-system__carbon-11613,,0,[],0.0,0.0,,carbon-design-system__carbon-11613
195,carbon-design-system__carbon-11621,,0,[],0.0,0.0,,carbon-design-system__carbon-11621
196,carbon-design-system__carbon-11664,0.2568627450980392,10,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3']",0.8333333333333334,0.8333333333333334,-0.08320502943378437,carbon-design-system__carbon-11664
197,carbon-design-system__carbon-11743,,0,[],0.0,0.0,,carbon-design-system__carbon-11743
198,carbon-design-system__carbon-11761,,0,[],0.0,0.0,,carbon-design-system__carbon-11761
199,carbon-design-system__carbon-12027,,0,[],0.0,0.0,,carbon-design-system__carbon-12027
200,carbon-design-system__carbon-12151,,0,[],0.0,0.0,,carbon-design-system__carbon-12151
201,carbon-design-system__carbon-12262,,0,[],0.0,0.0,,carbon-design-system__carbon-12262
202,carbon-design-system__carbon-12302,0.36470588235294116,1,['20250701_GUIRepair_o3'],0.08333333333333333,0.08333333333333333,0.37397879600338285,carbon-design-system__carbon-12302
203,carbon-design-system__carbon-12329,0.27450980392156865,5,"['20250311_zencoder' '20250401_zencoder'
 '20250528_OpenHands-Versa-claude4'
 '20250611_Refact_Agent_claude-4-sonnet' '20251117_codefuse_pycfuse_svr']",0.4166666666666667,0.4166666666666667,0.20965696734438366,carbon-design-system__carbon-12329
204,carbon-design-system__carbon-12332,0.27450980392156865,3,['20250311_zencoder' '20250401_zencoder' '20251117_codefuse_pycfuse_svr'],0.25,0.25,-0.04774099160262887,carbon-design-system__carbon-12332
205,carbon-design-system__carbon-12384,0.3431372549019608,2,['20250531_GUIRepair_o4mini' '20250701_GUIRepair_o3'],0.16666666666666666,0.16666666666666666,0.3605551275463989,carbon-design-system__carbon-12384
206,carbon-design-system__carbon-12398,0.3156862745098039,5,"['20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250611_Refact_Agent_claude-4-sonnet'
 '20251117_codefuse_pycfuse_svr']",0.4166666666666667,0.4166666666666667,0.4612453281576441,carbon-design-system__carbon-12398
207,carbon-design-system__carbon-12402,0.3431372549019608,1,['20250531_GUIRepair_o4mini'],0.08333333333333333,0.08333333333333333,0.11219363880101488,carbon-design-system__carbon-12402
208,carbon-design-system__carbon-12410,0.3176470588235294,6,"['20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.5,0.5,0.7442084075352507,carbon-design-system__carbon-12410
209,carbon-design-system__carbon-12412,,0,[],0.0,0.0,,carbon-design-system__carbon-12412
210,carbon-design-system__carbon-12420,0.27450980392156865,4,"['20250311_zencoder' '20250401_zencoder' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet']",0.3333333333333333,0.3333333333333333,-0.04385290096535146,carbon-design-system__carbon-12420
211,carbon-design-system__carbon-12430,0.3607843137254902,2,['20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'],0.16666666666666666,0.16666666666666666,0.47149516679144476,carbon-design-system__carbon-12430
212,carbon-design-system__carbon-12435,,0,[],0.0,0.0,,carbon-design-system__carbon-12435
213,carbon-design-system__carbon-12442,,0,[],0.0,0.0,,carbon-design-system__carbon-12442
214,carbon-design-system__carbon-12445,0.3156862745098039,2,['20250531_GUIRepair_gpt41' '20250701_GUIRepair_o3'],0.16666666666666666,0.16666666666666666,0.24961508830135312,carbon-design-system__carbon-12445
215,carbon-design-system__carbon-13196,,0,[],0.0,0.0,,carbon-design-system__carbon-13196
216,carbon-design-system__carbon-13218,,0,[],0.0,0.0,,carbon-design-system__carbon-13218
217,carbon-design-system__carbon-13224,,0,[],0.0,0.0,,carbon-design-system__carbon-13224
218,carbon-design-system__carbon-13317,0.27450980392156865,7,"['20250311_zencoder' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250611_Refact_Agent_claude-4-sonnet']",0.5833333333333334,0.5833333333333334,-0.14675987714106856,carbon-design-system__carbon-13317
219,carbon-design-system__carbon-13364,0.3176470588235294,2,['20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'],0.16666666666666666,0.16666666666666666,0.16641005886756874,carbon-design-system__carbon-13364
220,carbon-design-system__carbon-13421,,0,[],0.0,0.0,,carbon-design-system__carbon-13421
221,carbon-design-system__carbon-13527,,0,[],0.0,0.0,,carbon-design-system__carbon-13527
222,carbon-design-system__carbon-13851,,0,[],0.0,0.0,,carbon-design-system__carbon-13851
223,carbon-design-system__carbon-14239,,0,[],0.0,0.0,,carbon-design-system__carbon-14239
224,carbon-design-system__carbon-14476,,0,[],0.0,0.0,,carbon-design-system__carbon-14476
225,carbon-design-system__carbon-15197,,0,[],0.0,0.0,,carbon-design-system__carbon-15197
226,carbon-design-system__carbon-16237,,0,[],0.0,0.0,,carbon-design-system__carbon-16237
227,carbon-design-system__carbon-16332,,0,[],0.0,0.0,,carbon-design-system__carbon-16332
228,carbon-design-system__carbon-2885,,0,[],0.0,0.0,,carbon-design-system__carbon-2885
229,carbon-design-system__carbon-3118,0.3607843137254902,2,['20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'],0.16666666666666666,0.16666666666666666,0.47149516679144476,carbon-design-system__carbon-3118
230,carbon-design-system__carbon-3139,,0,[],0.0,0.0,,carbon-design-system__carbon-3139
231,carbon-design-system__carbon-3237,,0,[],0.0,0.0,,carbon-design-system__carbon-3237
232,carbon-design-system__carbon-3253,,0,[],0.0,0.0,,carbon-design-system__carbon-3253
233,carbon-design-system__carbon-3283,,0,[],0.0,0.0,,carbon-design-system__carbon-3283
234,carbon-design-system__carbon-3347,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,carbon-design-system__carbon-3347
235,carbon-design-system__carbon-3362,,0,[],0.0,0.0,,carbon-design-system__carbon-3362
236,carbon-design-system__carbon-3610,0.3,9,"['20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.75,0.75,0.4535394202249742,carbon-design-system__carbon-3610
237,carbon-design-system__carbon-3626,,0,[],0.0,0.0,,carbon-design-system__carbon-3626
238,carbon-design-system__carbon-3824,0.27450980392156865,4,"['20250311_zencoder' '20250401_zencoder'
 '20250611_Refact_Agent_claude-4-sonnet' '20251117_codefuse_pycfuse_svr']",0.3333333333333333,0.3333333333333333,0.10963225241337865,carbon-design-system__carbon-3824
239,carbon-design-system__carbon-3859,,0,[],0.0,0.0,,carbon-design-system__carbon-3859
240,carbon-design-system__carbon-3918,,0,[],0.0,0.0,,carbon-design-system__carbon-3918
241,carbon-design-system__carbon-3928,,0,[],0.0,0.0,,carbon-design-system__carbon-3928
242,carbon-design-system__carbon-4028,,0,[],0.0,0.0,,carbon-design-system__carbon-4028
243,carbon-design-system__carbon-4055,,0,[],0.0,0.0,,carbon-design-system__carbon-4055
244,carbon-design-system__carbon-4167,0.27450980392156865,9,"['20250311_zencoder' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.75,0.75,0.31031644541708764,carbon-design-system__carbon-4167
245,carbon-design-system__carbon-4226,0.36470588235294116,1,['20250701_GUIRepair_o3'],0.08333333333333333,0.08333333333333333,0.37397879600338285,carbon-design-system__carbon-4226
246,carbon-design-system__carbon-4260,,0,[],0.0,0.0,,carbon-design-system__carbon-4260
247,carbon-design-system__carbon-4273,,0,[],0.0,0.0,,carbon-design-system__carbon-4273
248,carbon-design-system__carbon-4286,,0,[],0.0,0.0,,carbon-design-system__carbon-4286
249,carbon-design-system__carbon-4307,,0,[],0.0,0.0,,carbon-design-system__carbon-4307
250,carbon-design-system__carbon-4347,0.27450980392156865,5,"['20250311_zencoder' '20250401_zencoder'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.4166666666666667,0.4166666666666667,0.31448545101657555,carbon-design-system__carbon-4347
251,carbon-design-system__carbon-4354,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,carbon-design-system__carbon-4354
252,carbon-design-system__carbon-4430,,0,[],0.0,0.0,,carbon-design-system__carbon-4430
