,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
573619,qwen2-7b-instruct,mgsm_cot,1.0,-1,79,7,7,1.0
573620,qwen2-7b-instruct,mgsm_cot,1.0,-1,80,7,5,0.7142857143
573621,qwen2-7b-instruct,mgsm_cot,1.0,-1,81,7,6,0.8571428571
573622,qwen2-7b-instruct,mgsm_cot,1.0,-1,82,7,7,1.0
573623,qwen2-7b-instruct,mgsm_cot,1.0,-1,83,7,6,0.8571428571
573624,qwen2-7b-instruct,mgsm_cot,1.0,-1,84,7,4,0.5714285714
573625,qwen2-7b-instruct,mgsm_cot,1.0,-1,85,7,6,0.8571428571
573626,qwen2-7b-instruct,mgsm_cot,1.0,-1,86,7,4,0.5714285714
573627,qwen2-7b-instruct,mgsm_cot,1.0,-1,87,7,0,0.0
573628,qwen2-7b-instruct,mgsm_cot,1.0,-1,88,7,4,0.5714285714
573629,qwen2-7b-instruct,mgsm_cot,1.0,-1,89,7,2,0.2857142857
573630,qwen2-7b-instruct,mgsm_cot,1.0,-1,90,7,4,0.5714285714
573631,qwen2-7b-instruct,mgsm_cot,1.0,-1,91,7,5,0.7142857143
573632,qwen2-7b-instruct,mgsm_cot,1.0,-1,92,7,4,0.5714285714
573633,qwen2-7b-instruct,mgsm_cot,1.0,-1,93,7,2,0.2857142857
573634,qwen2-7b-instruct,mgsm_cot,1.0,-1,94,7,4,0.5714285714
573635,qwen2-7b-instruct,mgsm_cot,1.0,-1,95,7,3,0.4285714286
573636,qwen2-7b-instruct,mgsm_cot,1.0,-1,96,7,6,0.8571428571
573637,qwen2-7b-instruct,mgsm_cot,1.0,-1,97,7,2,0.2857142857
573638,qwen2-7b-instruct,mgsm_cot,1.0,-1,98,7,3,0.4285714286
573639,qwen2-7b-instruct,mgsm_cot,1.0,-1,99,7,5,0.7142857143
573640,qwen2-7b-instruct,mgsm_cot,1.0,-1,100,7,4,0.5714285714
573641,qwen2-7b-instruct,mgsm_cot,1.0,-1,101,7,0,0.0
573642,qwen2-7b-instruct,mgsm_cot,1.0,-1,102,7,1,0.1428571429
573643,qwen2-7b-instruct,mgsm_cot,1.0,-1,103,7,4,0.5714285714
573644,qwen2-7b-instruct,mgsm_cot,1.0,-1,104,7,6,0.8571428571
573645,qwen2-7b-instruct,mgsm_cot,1.0,-1,105,7,7,1.0
573646,qwen2-7b-instruct,mgsm_cot,1.0,-1,106,7,3,0.4285714286
573647,qwen2-7b-instruct,mgsm_cot,1.0,-1,107,7,0,0.0
573648,qwen2-7b-instruct,mgsm_cot,1.0,-1,108,7,4,0.5714285714
573649,qwen2-7b-instruct,mgsm_cot,1.0,-1,109,7,6,0.8571428571
573650,qwen2-7b-instruct,mgsm_cot,1.0,-1,110,7,5,0.7142857143
573651,qwen2-7b-instruct,mgsm_cot,1.0,-1,111,7,2,0.2857142857
573652,qwen2-7b-instruct,mgsm_cot,1.0,-1,112,7,6,0.8571428571
573653,qwen2-7b-instruct,mgsm_cot,1.0,-1,113,7,5,0.7142857143
573654,qwen2-7b-instruct,mgsm_cot,1.0,-1,114,7,3,0.4285714286
573655,qwen2-7b-instruct,mgsm_cot,1.0,-1,115,7,3,0.4285714286
573656,qwen2-7b-instruct,mgsm_cot,1.0,-1,116,7,5,0.7142857143
573657,qwen2-7b-instruct,mgsm_cot,1.0,-1,117,7,7,1.0
573658,qwen2-7b-instruct,mgsm_cot,1.0,-1,118,7,5,0.7142857143
573659,qwen2-7b-instruct,mgsm_cot,1.0,-1,119,7,0,0.0
573660,qwen2-7b-instruct,mgsm_cot,1.0,-1,120,7,7,1.0
573661,qwen2-7b-instruct,mgsm_cot,1.0,-1,121,7,7,1.0
573662,qwen2-7b-instruct,mgsm_cot,1.0,-1,122,7,0,0.0
573663,qwen2-7b-instruct,mgsm_cot,1.0,-1,123,7,3,0.4285714286
573664,qwen2-7b-instruct,mgsm_cot,1.0,-1,124,7,2,0.2857142857
573665,qwen2-7b-instruct,mgsm_cot,1.0,-1,125,7,4,0.5714285714
573666,qwen2-7b-instruct,mgsm_cot,1.0,-1,126,7,6,0.8571428571
573667,qwen2-7b-instruct,mgsm_cot,1.0,-1,127,7,7,1.0
573668,qwen2-7b-instruct,mgsm_cot,1.0,-1,128,7,5,0.7142857143
573669,qwen2-7b-instruct,mgsm_cot,1.0,-1,129,7,3,0.4285714286
573670,qwen2-7b-instruct,mgsm_cot,1.0,-1,130,7,6,0.8571428571
573671,qwen2-7b-instruct,mgsm_cot,1.0,-1,131,7,7,1.0
573672,qwen2-7b-instruct,mgsm_cot,1.0,-1,132,7,3,0.4285714286
573673,qwen2-7b-instruct,mgsm_cot,1.0,-1,133,7,7,1.0
573674,qwen2-7b-instruct,mgsm_cot,1.0,-1,134,7,7,1.0
573675,qwen2-7b-instruct,mgsm_cot,1.0,-1,135,7,1,0.1428571429
573676,qwen2-7b-instruct,mgsm_cot,1.0,-1,136,7,5,0.7142857143
573677,qwen2-7b-instruct,mgsm_cot,1.0,-1,137,7,6,0.8571428571
573678,qwen2-7b-instruct,mgsm_cot,1.0,-1,138,7,4,0.5714285714
573679,qwen2-7b-instruct,mgsm_cot,1.0,-1,139,7,7,1.0
573680,qwen2-7b-instruct,mgsm_cot,1.0,-1,140,7,6,0.8571428571
573681,qwen2-7b-instruct,mgsm_cot,1.0,-1,141,7,4,0.5714285714
573682,qwen2-7b-instruct,mgsm_cot,1.0,-1,142,7,5,0.7142857143
573683,qwen2-7b-instruct,mgsm_cot,1.0,-1,143,7,3,0.4285714286
573684,qwen2-7b-instruct,mgsm_cot,1.0,-1,144,7,3,0.4285714286
573685,qwen2-7b-instruct,mgsm_cot,1.0,-1,145,7,4,0.5714285714
573686,qwen2-7b-instruct,mgsm_cot,1.0,-1,146,7,6,0.8571428571
573687,qwen2-7b-instruct,mgsm_cot,1.0,-1,147,7,0,0.0
573688,qwen2-7b-instruct,mgsm_cot,1.0,-1,148,7,5,0.7142857143
573689,qwen2-7b-instruct,mgsm_cot,1.0,-1,149,7,5,0.7142857143
573690,qwen2-7b-instruct,mgsm_cot,1.0,-1,150,7,4,0.5714285714
573691,qwen2-7b-instruct,mgsm_cot,1.0,-1,151,7,3,0.4285714286
573692,qwen2-7b-instruct,mgsm_cot,1.0,-1,152,7,4,0.5714285714
573693,qwen2-7b-instruct,mgsm_cot,1.0,-1,153,7,0,0.0
573694,qwen2-7b-instruct,mgsm_cot,1.0,-1,154,7,2,0.2857142857
573695,qwen2-7b-instruct,mgsm_cot,1.0,-1,155,7,5,0.7142857143
573696,qwen2-7b-instruct,mgsm_cot,1.0,-1,156,7,1,0.1428571429
573697,qwen2-7b-instruct,mgsm_cot,1.0,-1,157,7,1,0.1428571429
573698,qwen2-7b-instruct,mgsm_cot,1.0,-1,158,7,7,1.0
573699,qwen2-7b-instruct,mgsm_cot,1.0,-1,159,7,1,0.1428571429
573700,qwen2-7b-instruct,mgsm_cot,1.0,-1,160,7,6,0.8571428571
573701,qwen2-7b-instruct,mgsm_cot,1.0,-1,161,7,7,1.0
573702,qwen2-7b-instruct,mgsm_cot,1.0,-1,162,7,0,0.0
573703,qwen2-7b-instruct,mgsm_cot,1.0,-1,163,7,2,0.2857142857
573704,qwen2-7b-instruct,mgsm_cot,1.0,-1,164,7,4,0.5714285714
573705,qwen2-7b-instruct,mgsm_cot,1.0,-1,165,7,3,0.4285714286
573706,qwen2-7b-instruct,mgsm_cot,1.0,-1,166,7,2,0.2857142857
573707,qwen2-7b-instruct,mgsm_cot,1.0,-1,167,7,5,0.7142857143
573708,qwen2-7b-instruct,mgsm_cot,1.0,-1,168,7,5,0.7142857143
573709,qwen2-7b-instruct,mgsm_cot,1.0,-1,169,7,4,0.5714285714
573710,qwen2-7b-instruct,mgsm_cot,1.0,-1,170,7,6,0.8571428571
573711,qwen2-7b-instruct,mgsm_cot,1.0,-1,171,7,7,1.0
573712,qwen2-7b-instruct,mgsm_cot,1.0,-1,172,7,3,0.4285714286
573713,qwen2-7b-instruct,mgsm_cot,1.0,-1,173,7,2,0.2857142857
573714,qwen2-7b-instruct,mgsm_cot,1.0,-1,174,7,3,0.4285714286
573715,qwen2-7b-instruct,mgsm_cot,1.0,-1,175,7,3,0.4285714286
573716,qwen2-7b-instruct,mgsm_cot,1.0,-1,176,7,7,1.0
573717,qwen2-7b-instruct,mgsm_cot,1.0,-1,177,7,4,0.5714285714
573718,qwen2-7b-instruct,mgsm_cot,1.0,-1,178,7,5,0.7142857143
573719,qwen2-7b-instruct,mgsm_cot,1.0,-1,179,7,7,1.0
573720,qwen2-7b-instruct,mgsm_cot,1.0,-1,180,7,6,0.8571428571
573721,qwen2-7b-instruct,mgsm_cot,1.0,-1,181,7,1,0.1428571429
573722,qwen2-7b-instruct,mgsm_cot,1.0,-1,182,7,2,0.2857142857
573723,qwen2-7b-instruct,mgsm_cot,1.0,-1,183,7,2,0.2857142857
573724,qwen2-7b-instruct,mgsm_cot,1.0,-1,184,7,0,0.0
573725,qwen2-7b-instruct,mgsm_cot,1.0,-1,185,7,5,0.7142857143
573726,qwen2-7b-instruct,mgsm_cot,1.0,-1,186,7,1,0.1428571429
573727,qwen2-7b-instruct,mgsm_cot,1.0,-1,187,7,2,0.2857142857
573728,qwen2-7b-instruct,mgsm_cot,1.0,-1,188,7,3,0.4285714286
573729,qwen2-7b-instruct,mgsm_cot,1.0,-1,189,7,5,0.7142857143
573730,qwen2-7b-instruct,mgsm_cot,1.0,-1,190,7,6,0.8571428571
573731,qwen2-7b-instruct,mgsm_cot,1.0,-1,191,7,7,1.0
573732,qwen2-7b-instruct,mgsm_cot,1.0,-1,192,7,3,0.4285714286
573733,qwen2-7b-instruct,mgsm_cot,1.0,-1,193,7,0,0.0
573734,qwen2-7b-instruct,mgsm_cot,1.0,-1,194,7,6,0.8571428571
573735,qwen2-7b-instruct,mgsm_cot,1.0,-1,195,7,5,0.7142857143
573736,qwen2-7b-instruct,mgsm_cot,1.0,-1,196,7,6,0.8571428571
573737,qwen2-7b-instruct,mgsm_cot,1.0,-1,197,7,7,1.0
573738,qwen2-7b-instruct,mgsm_cot,1.0,-1,198,7,2,0.2857142857
573739,qwen2-7b-instruct,mgsm_cot,1.0,-1,199,7,4,0.5714285714
573740,qwen2-7b-instruct,mgsm_cot,1.0,-1,200,7,5,0.7142857143
573741,qwen2-7b-instruct,mgsm_cot,1.0,-1,201,7,3,0.4285714286
573742,qwen2-7b-instruct,mgsm_cot,1.0,-1,202,7,7,1.0
573743,qwen2-7b-instruct,mgsm_cot,1.0,-1,203,7,2,0.2857142857
573744,qwen2-7b-instruct,mgsm_cot,1.0,-1,204,7,6,0.8571428571
573745,qwen2-7b-instruct,mgsm_cot,1.0,-1,205,7,1,0.1428571429
573746,qwen2-7b-instruct,mgsm_cot,1.0,-1,206,7,5,0.7142857143
573747,qwen2-7b-instruct,mgsm_cot,1.0,-1,207,7,7,1.0
573748,qwen2-7b-instruct,mgsm_cot,1.0,-1,208,7,6,0.8571428571
573749,qwen2-7b-instruct,mgsm_cot,1.0,-1,209,7,1,0.1428571429
573750,qwen2-7b-instruct,mgsm_cot,1.0,-1,210,7,0,0.0
573751,qwen2-7b-instruct,mgsm_cot,1.0,-1,211,7,4,0.5714285714
573752,qwen2-7b-instruct,mgsm_cot,1.0,-1,212,7,5,0.7142857143
573753,qwen2-7b-instruct,mgsm_cot,1.0,-1,213,7,7,1.0
573754,qwen2-7b-instruct,mgsm_cot,1.0,-1,214,7,1,0.1428571429
573755,qwen2-7b-instruct,mgsm_cot,1.0,-1,215,7,7,1.0
573756,qwen2-7b-instruct,mgsm_cot,1.0,-1,216,7,6,0.8571428571
573757,qwen2-7b-instruct,mgsm_cot,1.0,-1,217,7,6,0.8571428571
573758,qwen2-7b-instruct,mgsm_cot,1.0,-1,218,7,4,0.5714285714
573759,qwen2-7b-instruct,mgsm_cot,1.0,-1,219,7,3,0.4285714286
573760,qwen2-7b-instruct,mgsm_cot,1.0,-1,220,7,5,0.7142857143
573761,qwen2-7b-instruct,mgsm_cot,1.0,-1,221,7,5,0.7142857143
573762,qwen2-7b-instruct,mgsm_cot,1.0,-1,222,7,6,0.8571428571
573763,qwen2-7b-instruct,mgsm_cot,1.0,-1,223,7,7,1.0
573764,qwen2-7b-instruct,mgsm_cot,1.0,-1,224,7,7,1.0
573765,qwen2-7b-instruct,mgsm_cot,1.0,-1,225,7,4,0.5714285714
573766,qwen2-7b-instruct,mgsm_cot,1.0,-1,226,7,5,0.7142857143
573767,qwen2-7b-instruct,mgsm_cot,1.0,-1,227,7,3,0.4285714286
573768,qwen2-7b-instruct,mgsm_cot,1.0,-1,228,7,7,1.0
573769,qwen2-7b-instruct,mgsm_cot,1.0,-1,229,7,5,0.7142857143
573770,qwen2-7b-instruct,mgsm_cot,1.0,-1,230,7,5,0.7142857143
573771,qwen2-7b-instruct,mgsm_cot,1.0,-1,231,7,7,1.0
573772,qwen2-7b-instruct,mgsm_cot,1.0,-1,232,7,5,0.7142857143
573773,qwen2-7b-instruct,mgsm_cot,1.0,-1,233,7,5,0.7142857143
573774,qwen2-7b-instruct,mgsm_cot,1.0,-1,234,7,3,0.4285714286
573775,qwen2-7b-instruct,mgsm_cot,1.0,-1,235,7,5,0.7142857143
573776,qwen2-7b-instruct,mgsm_cot,1.0,-1,236,7,0,0.0
573777,qwen2-7b-instruct,mgsm_cot,1.0,-1,237,7,6,0.8571428571
573778,qwen2-7b-instruct,mgsm_cot,1.0,-1,238,7,4,0.5714285714
573779,qwen2-7b-instruct,mgsm_cot,1.0,-1,239,7,7,1.0
573780,qwen2-7b-instruct,mgsm_cot,1.0,-1,240,7,4,0.5714285714
573781,qwen2-7b-instruct,mgsm_cot,1.0,-1,241,7,3,0.4285714286
573782,qwen2-7b-instruct,mgsm_cot,1.0,-1,242,7,3,0.4285714286
573783,qwen2-7b-instruct,mgsm_cot,1.0,-1,243,7,6,0.8571428571
573784,qwen2-7b-instruct,mgsm_cot,1.0,-1,244,7,2,0.2857142857
573785,qwen2-7b-instruct,mgsm_cot,1.0,-1,245,7,4,0.5714285714
573786,qwen2-7b-instruct,mgsm_cot,1.0,-1,246,7,3,0.4285714286
573787,qwen2-7b-instruct,mgsm_cot,1.0,-1,247,7,6,0.8571428571
573788,qwen2-7b-instruct,mgsm_cot,1.0,-1,248,7,7,1.0
573789,qwen2-7b-instruct,mgsm_cot,1.0,-1,249,7,3,0.4285714286
583234,qwen2-7b-instruct,mgsm_cot,1.0,-1,250,3,2,0.6666666667
583235,qwen2-7b-instruct,mgsm_cot,1.0,-1,251,3,3,1.0
583236,qwen2-7b-instruct,mgsm_cot,1.0,-1,252,3,0,0.0
583237,qwen2-7b-instruct,mgsm_cot,1.0,-1,253,3,3,1.0
583238,qwen2-7b-instruct,mgsm_cot,1.0,-1,254,3,0,0.0
583239,qwen2-7b-instruct,mgsm_cot,1.0,-1,255,3,0,0.0
583240,qwen2-7b-instruct,mgsm_cot,1.0,-1,256,3,3,1.0
583241,qwen2-7b-instruct,mgsm_cot,1.0,-1,257,3,0,0.0
583242,qwen2-7b-instruct,mgsm_cot,1.0,-1,258,3,0,0.0
583243,qwen2-7b-instruct,mgsm_cot,1.0,-1,259,3,3,1.0
583244,qwen2-7b-instruct,mgsm_cot,1.0,-1,260,3,1,0.3333333333
583245,qwen2-7b-instruct,mgsm_cot,1.0,-1,261,3,2,0.6666666667
583246,qwen2-7b-instruct,mgsm_cot,1.0,-1,262,3,0,0.0
583247,qwen2-7b-instruct,mgsm_cot,1.0,-1,263,3,1,0.3333333333
583248,qwen2-7b-instruct,mgsm_cot,1.0,-1,264,3,3,1.0
583249,qwen2-7b-instruct,mgsm_cot,1.0,-1,265,3,1,0.3333333333
583250,qwen2-7b-instruct,mgsm_cot,1.0,-1,266,3,3,1.0
583251,qwen2-7b-instruct,mgsm_cot,1.0,-1,267,3,0,0.0
583252,qwen2-7b-instruct,mgsm_cot,1.0,-1,268,3,3,1.0
583253,qwen2-7b-instruct,mgsm_cot,1.0,-1,269,3,0,0.0
583254,qwen2-7b-instruct,mgsm_cot,1.0,-1,270,3,1,0.3333333333
583255,qwen2-7b-instruct,mgsm_cot,1.0,-1,271,3,1,0.3333333333
583256,qwen2-7b-instruct,mgsm_cot,1.0,-1,272,3,3,1.0
583257,qwen2-7b-instruct,mgsm_cot,1.0,-1,273,3,3,1.0
583258,qwen2-7b-instruct,mgsm_cot,1.0,-1,274,3,3,1.0
583259,qwen2-7b-instruct,mgsm_cot,1.0,-1,275,3,3,1.0
583260,qwen2-7b-instruct,mgsm_cot,1.0,-1,276,3,2,0.6666666667
583261,qwen2-7b-instruct,mgsm_cot,1.0,-1,277,3,0,0.0
583262,qwen2-7b-instruct,mgsm_cot,1.0,-1,278,3,3,1.0
583263,qwen2-7b-instruct,mgsm_cot,1.0,-1,279,3,2,0.6666666667
583264,qwen2-7b-instruct,mgsm_cot,1.0,-1,280,3,2,0.6666666667
583265,qwen2-7b-instruct,mgsm_cot,1.0,-1,281,3,2,0.6666666667
583266,qwen2-7b-instruct,mgsm_cot,1.0,-1,282,3,1,0.3333333333
583267,qwen2-7b-instruct,mgsm_cot,1.0,-1,283,3,3,1.0
583268,qwen2-7b-instruct,mgsm_cot,1.0,-1,284,3,3,1.0
583269,qwen2-7b-instruct,mgsm_cot,1.0,-1,285,3,3,1.0
583270,qwen2-7b-instruct,mgsm_cot,1.0,-1,286,3,1,0.3333333333
583271,qwen2-7b-instruct,mgsm_cot,1.0,-1,287,3,1,0.3333333333
583272,qwen2-7b-instruct,mgsm_cot,1.0,-1,288,3,3,1.0
583273,qwen2-7b-instruct,mgsm_cot,1.0,-1,289,3,0,0.0
583274,qwen2-7b-instruct,mgsm_cot,1.0,-1,290,3,3,1.0
583275,qwen2-7b-instruct,mgsm_cot,1.0,-1,291,3,3,1.0
583276,qwen2-7b-instruct,mgsm_cot,1.0,-1,292,3,3,1.0
583277,qwen2-7b-instruct,mgsm_cot,1.0,-1,293,3,0,0.0
583278,qwen2-7b-instruct,mgsm_cot,1.0,-1,294,3,1,0.3333333333
583279,qwen2-7b-instruct,mgsm_cot,1.0,-1,295,3,3,1.0
583280,qwen2-7b-instruct,mgsm_cot,1.0,-1,296,3,0,0.0
583281,qwen2-7b-instruct,mgsm_cot,1.0,-1,297,3,3,1.0
583282,qwen2-7b-instruct,mgsm_cot,1.0,-1,298,3,3,1.0
583283,qwen2-7b-instruct,mgsm_cot,1.0,-1,299,3,3,1.0
583284,qwen2-7b-instruct,mgsm_cot,1.0,-1,300,3,3,1.0
583285,qwen2-7b-instruct,mgsm_cot,1.0,-1,301,3,3,1.0
583286,qwen2-7b-instruct,mgsm_cot,1.0,-1,302,3,3,1.0
583287,qwen2-7b-instruct,mgsm_cot,1.0,-1,303,3,0,0.0
583288,qwen2-7b-instruct,mgsm_cot,1.0,-1,304,3,1,0.3333333333
583289,qwen2-7b-instruct,mgsm_cot,1.0,-1,305,3,2,0.6666666667
583290,qwen2-7b-instruct,mgsm_cot,1.0,-1,306,3,3,1.0
583291,qwen2-7b-instruct,mgsm_cot,1.0,-1,307,3,3,1.0
583292,qwen2-7b-instruct,mgsm_cot,1.0,-1,308,3,2,0.6666666667
583293,qwen2-7b-instruct,mgsm_cot,1.0,-1,309,3,2,0.6666666667
583294,qwen2-7b-instruct,mgsm_cot,1.0,-1,310,3,2,0.6666666667
583295,qwen2-7b-instruct,mgsm_cot,1.0,-1,311,3,3,1.0
583296,qwen2-7b-instruct,mgsm_cot,1.0,-1,312,3,0,0.0
583297,qwen2-7b-instruct,mgsm_cot,1.0,-1,313,3,2,0.6666666667
583298,qwen2-7b-instruct,mgsm_cot,1.0,-1,314,3,3,1.0
583299,qwen2-7b-instruct,mgsm_cot,1.0,-1,315,3,1,0.3333333333
583300,qwen2-7b-instruct,mgsm_cot,1.0,-1,316,3,1,0.3333333333
583301,qwen2-7b-instruct,mgsm_cot,1.0,-1,317,3,3,1.0
583302,qwen2-7b-instruct,mgsm_cot,1.0,-1,318,3,3,1.0
583303,qwen2-7b-instruct,mgsm_cot,1.0,-1,319,3,3,1.0
583304,qwen2-7b-instruct,mgsm_cot,1.0,-1,320,3,0,0.0
583305,qwen2-7b-instruct,mgsm_cot,1.0,-1,321,3,3,1.0
583306,qwen2-7b-instruct,mgsm_cot,1.0,-1,322,3,3,1.0
583307,qwen2-7b-instruct,mgsm_cot,1.0,-1,323,3,0,0.0
583308,qwen2-7b-instruct,mgsm_cot,1.0,-1,324,3,1,0.3333333333
583309,qwen2-7b-instruct,mgsm_cot,1.0,-1,325,3,0,0.0
583310,qwen2-7b-instruct,mgsm_cot,1.0,-1,326,3,1,0.3333333333
583311,qwen2-7b-instruct,mgsm_cot,1.0,-1,327,3,3,1.0
583312,qwen2-7b-instruct,mgsm_cot,1.0,-1,328,3,1,0.3333333333
583313,qwen2-7b-instruct,mgsm_cot,1.0,-1,329,3,2,0.6666666667
583314,qwen2-7b-instruct,mgsm_cot,1.0,-1,330,3,2,0.6666666667
583315,qwen2-7b-instruct,mgsm_cot,1.0,-1,331,3,3,1.0
583316,qwen2-7b-instruct,mgsm_cot,1.0,-1,332,3,3,1.0
583317,qwen2-7b-instruct,mgsm_cot,1.0,-1,333,3,2,0.6666666667
583318,qwen2-7b-instruct,mgsm_cot,1.0,-1,334,3,3,1.0
583319,qwen2-7b-instruct,mgsm_cot,1.0,-1,335,3,1,0.3333333333
583320,qwen2-7b-instruct,mgsm_cot,1.0,-1,336,3,3,1.0
583321,qwen2-7b-instruct,mgsm_cot,1.0,-1,337,3,0,0.0
583322,qwen2-7b-instruct,mgsm_cot,1.0,-1,338,3,3,1.0
583323,qwen2-7b-instruct,mgsm_cot,1.0,-1,339,3,0,0.0
583324,qwen2-7b-instruct,mgsm_cot,1.0,-1,340,3,2,0.6666666667
583325,qwen2-7b-instruct,mgsm_cot,1.0,-1,341,3,3,1.0
583326,qwen2-7b-instruct,mgsm_cot,1.0,-1,342,3,2,0.6666666667
583327,qwen2-7b-instruct,mgsm_cot,1.0,-1,343,3,0,0.0
583328,qwen2-7b-instruct,mgsm_cot,1.0,-1,344,3,0,0.0
583329,qwen2-7b-instruct,mgsm_cot,1.0,-1,345,3,0,0.0
583330,qwen2-7b-instruct,mgsm_cot,1.0,-1,346,3,3,1.0
583331,qwen2-7b-instruct,mgsm_cot,1.0,-1,347,3,0,0.0
583332,qwen2-7b-instruct,mgsm_cot,1.0,-1,348,3,0,0.0
583333,qwen2-7b-instruct,mgsm_cot,1.0,-1,349,3,3,1.0
583334,qwen2-7b-instruct,mgsm_cot,1.0,-1,350,3,0,0.0
583335,qwen2-7b-instruct,mgsm_cot,1.0,-1,351,3,0,0.0
583336,qwen2-7b-instruct,mgsm_cot,1.0,-1,352,3,0,0.0
583337,qwen2-7b-instruct,mgsm_cot,1.0,-1,353,3,3,1.0
583338,qwen2-7b-instruct,mgsm_cot,1.0,-1,354,3,3,1.0
583339,qwen2-7b-instruct,mgsm_cot,1.0,-1,355,3,3,1.0
583340,qwen2-7b-instruct,mgsm_cot,1.0,-1,356,3,0,0.0
583341,qwen2-7b-instruct,mgsm_cot,1.0,-1,357,3,0,0.0
583342,qwen2-7b-instruct,mgsm_cot,1.0,-1,358,3,1,0.3333333333
583343,qwen2-7b-instruct,mgsm_cot,1.0,-1,359,3,0,0.0
583344,qwen2-7b-instruct,mgsm_cot,1.0,-1,360,3,3,1.0
583345,qwen2-7b-instruct,mgsm_cot,1.0,-1,361,3,0,0.0
583346,qwen2-7b-instruct,mgsm_cot,1.0,-1,362,3,3,1.0
583347,qwen2-7b-instruct,mgsm_cot,1.0,-1,363,3,2,0.6666666667
583348,qwen2-7b-instruct,mgsm_cot,1.0,-1,364,3,3,1.0
583349,qwen2-7b-instruct,mgsm_cot,1.0,-1,365,3,2,0.6666666667
583350,qwen2-7b-instruct,mgsm_cot,1.0,-1,366,3,1,0.3333333333
583351,qwen2-7b-instruct,mgsm_cot,1.0,-1,367,3,3,1.0
583352,qwen2-7b-instruct,mgsm_cot,1.0,-1,368,3,3,1.0
583353,qwen2-7b-instruct,mgsm_cot,1.0,-1,369,3,0,0.0
583354,qwen2-7b-instruct,mgsm_cot,1.0,-1,370,3,1,0.3333333333
583355,qwen2-7b-instruct,mgsm_cot,1.0,-1,371,3,3,1.0
583356,qwen2-7b-instruct,mgsm_cot,1.0,-1,372,3,0,0.0
583357,qwen2-7b-instruct,mgsm_cot,1.0,-1,373,3,3,1.0
583358,qwen2-7b-instruct,mgsm_cot,1.0,-1,374,3,1,0.3333333333
583359,qwen2-7b-instruct,mgsm_cot,1.0,-1,375,3,1,0.3333333333
583360,qwen2-7b-instruct,mgsm_cot,1.0,-1,376,3,3,1.0
583361,qwen2-7b-instruct,mgsm_cot,1.0,-1,377,3,2,0.6666666667
583362,qwen2-7b-instruct,mgsm_cot,1.0,-1,378,3,0,0.0
583363,qwen2-7b-instruct,mgsm_cot,1.0,-1,379,3,1,0.3333333333
583364,qwen2-7b-instruct,mgsm_cot,1.0,-1,380,3,3,1.0
583365,qwen2-7b-instruct,mgsm_cot,1.0,-1,381,3,3,1.0
583366,qwen2-7b-instruct,mgsm_cot,1.0,-1,382,3,2,0.6666666667
583367,qwen2-7b-instruct,mgsm_cot,1.0,-1,383,3,3,1.0
583368,qwen2-7b-instruct,mgsm_cot,1.0,-1,384,3,3,1.0
583369,qwen2-7b-instruct,mgsm_cot,1.0,-1,385,3,1,0.3333333333
583370,qwen2-7b-instruct,mgsm_cot,1.0,-1,386,3,3,1.0
583371,qwen2-7b-instruct,mgsm_cot,1.0,-1,387,3,3,1.0
583372,qwen2-7b-instruct,mgsm_cot,1.0,-1,388,3,3,1.0
583373,qwen2-7b-instruct,mgsm_cot,1.0,-1,389,3,3,1.0
583374,qwen2-7b-instruct,mgsm_cot,1.0,-1,390,3,3,1.0
583375,qwen2-7b-instruct,mgsm_cot,1.0,-1,391,3,2,0.6666666667
583376,qwen2-7b-instruct,mgsm_cot,1.0,-1,392,3,3,1.0
583377,qwen2-7b-instruct,mgsm_cot,1.0,-1,393,3,0,0.0
583378,qwen2-7b-instruct,mgsm_cot,1.0,-1,394,3,2,0.6666666667
583379,qwen2-7b-instruct,mgsm_cot,1.0,-1,395,3,3,1.0
583380,qwen2-7b-instruct,mgsm_cot,1.0,-1,396,3,2,0.6666666667
583381,qwen2-7b-instruct,mgsm_cot,1.0,-1,397,3,1,0.3333333333
583382,qwen2-7b-instruct,mgsm_cot,1.0,-1,398,3,1,0.3333333333
583383,qwen2-7b-instruct,mgsm_cot,1.0,-1,399,3,3,1.0
583384,qwen2-7b-instruct,mgsm_cot,1.0,-1,400,3,2,0.6666666667
583385,qwen2-7b-instruct,mgsm_cot,1.0,-1,401,3,3,1.0
583386,qwen2-7b-instruct,mgsm_cot,1.0,-1,402,3,3,1.0
583387,qwen2-7b-instruct,mgsm_cot,1.0,-1,403,3,1,0.3333333333
583388,qwen2-7b-instruct,mgsm_cot,1.0,-1,404,3,1,0.3333333333
583389,qwen2-7b-instruct,mgsm_cot,1.0,-1,405,3,3,1.0
583390,qwen2-7b-instruct,mgsm_cot,1.0,-1,406,3,1,0.3333333333
583391,qwen2-7b-instruct,mgsm_cot,1.0,-1,407,3,0,0.0
583392,qwen2-7b-instruct,mgsm_cot,1.0,-1,408,3,3,1.0
583393,qwen2-7b-instruct,mgsm_cot,1.0,-1,409,3,1,0.3333333333
583394,qwen2-7b-instruct,mgsm_cot,1.0,-1,410,3,3,1.0
583395,qwen2-7b-instruct,mgsm_cot,1.0,-1,411,3,1,0.3333333333
583396,qwen2-7b-instruct,mgsm_cot,1.0,-1,412,3,0,0.0
583397,qwen2-7b-instruct,mgsm_cot,1.0,-1,413,3,2,0.6666666667
