,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
510113,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,571,11,11,1.0
510114,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,572,11,8,0.7272727273
510115,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,573,11,11,1.0
510116,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,574,11,9,0.8181818182
510117,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,575,11,11,1.0
510118,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,576,11,9,0.8181818182
510119,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,577,11,8,0.7272727273
510120,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,578,11,11,1.0
510121,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,579,11,11,1.0
510122,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,580,11,1,0.0909090909
510123,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,581,11,11,1.0
510124,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,582,11,7,0.6363636364
510125,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,583,11,8,0.7272727273
510126,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,584,11,4,0.3636363636
510127,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,585,11,11,1.0
510128,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,586,11,11,1.0
510129,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,587,11,11,1.0
510130,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,588,11,11,1.0
510131,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,589,11,6,0.5454545455
510132,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,590,11,0,0.0
510133,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,591,11,11,1.0
510134,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,592,11,11,1.0
510135,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,593,11,11,1.0
510136,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,594,11,11,1.0
510137,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,595,11,10,0.9090909091
510138,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,596,11,11,1.0
510139,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,597,11,11,1.0
510140,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,598,11,7,0.6363636364
510141,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,599,11,11,1.0
510142,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,600,11,11,1.0
510143,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,601,11,7,0.6363636364
510144,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,602,11,11,1.0
510145,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,603,11,1,0.0909090909
510146,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,604,11,11,1.0
510147,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,605,11,11,1.0
510148,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,606,11,5,0.4545454545
510149,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,607,11,0,0.0
510150,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,608,11,8,0.7272727273
510151,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,609,11,10,0.9090909091
510152,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,610,11,4,0.3636363636
510153,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,611,11,0,0.0
510154,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,612,11,11,1.0
510155,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,613,11,11,1.0
510156,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,614,11,11,1.0
510157,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,615,11,8,0.7272727273
510158,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,616,11,11,1.0
510159,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,617,11,11,1.0
510160,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,618,11,11,1.0
510161,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,619,11,11,1.0
510162,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,620,11,10,0.9090909091
510163,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,621,11,8,0.7272727273
510164,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,622,11,11,1.0
510165,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,623,11,11,1.0
510166,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,624,11,11,1.0
510167,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,625,11,11,1.0
510168,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,626,11,11,1.0
510169,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,627,11,11,1.0
510170,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,628,11,11,1.0
510171,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,629,11,5,0.4545454545
510172,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,630,11,10,0.9090909091
510173,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,631,11,11,1.0
510174,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,632,11,11,1.0
510175,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,633,11,10,0.9090909091
510176,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,634,11,11,1.0
510177,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,635,11,4,0.3636363636
510178,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,636,11,11,1.0
510179,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,637,11,11,1.0
510180,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,638,11,10,0.9090909091
510181,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,639,11,11,1.0
510182,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,640,11,4,0.3636363636
510183,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,641,11,0,0.0
510184,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,642,11,9,0.8181818182
510185,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,643,11,10,0.9090909091
510186,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,644,11,10,0.9090909091
510187,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,645,11,11,1.0
510188,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,646,11,11,1.0
510189,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,647,11,11,1.0
510190,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,648,11,8,0.7272727273
510191,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,649,11,0,0.0
510192,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,650,11,10,0.9090909091
510193,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,651,11,10,0.9090909091
510194,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,652,11,7,0.6363636364
510195,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,653,11,11,1.0
510196,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,654,11,9,0.8181818182
510197,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,655,11,11,1.0
510198,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,656,11,9,0.8181818182
510199,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,657,11,7,0.6363636364
510200,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,658,11,11,1.0
510201,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,659,11,11,1.0
510202,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,660,11,11,1.0
510203,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,661,11,10,0.9090909091
510204,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,662,11,8,0.7272727273
510205,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,663,11,11,1.0
510206,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,664,11,11,1.0
510207,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,665,11,11,1.0
510208,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,666,11,11,1.0
510209,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,667,11,11,1.0
510210,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,668,11,10,0.9090909091
510211,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,669,11,11,1.0
510212,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,670,11,9,0.8181818182
510213,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,671,11,11,1.0
510214,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,672,11,0,0.0
510215,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,673,11,11,1.0
510216,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,674,11,11,1.0
510217,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,675,11,0,0.0
510218,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,676,11,11,1.0
510219,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,677,11,11,1.0
510220,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,678,11,11,1.0
510221,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,679,11,11,1.0
510222,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,680,11,9,0.8181818182
510223,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,681,11,10,0.9090909091
510224,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,682,11,11,1.0
510225,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,683,11,10,0.9090909091
510226,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,684,11,11,1.0
510227,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,685,11,11,1.0
510228,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,686,11,11,1.0
510229,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,687,11,4,0.3636363636
510230,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,688,11,11,1.0
510231,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,689,11,0,0.0
510232,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,690,11,11,1.0
510233,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,691,11,7,0.6363636364
510234,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,692,11,11,1.0
510235,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,693,11,11,1.0
510236,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,694,11,5,0.4545454545
510237,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,695,11,11,1.0
510238,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,696,11,11,1.0
510239,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,697,11,11,1.0
510240,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,698,11,10,0.9090909091
510241,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,699,11,11,1.0
510242,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,700,11,11,1.0
510243,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,701,11,9,0.8181818182
510244,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,702,11,10,0.9090909091
510245,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,703,11,10,0.9090909091
510246,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,704,11,10,0.9090909091
510247,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,705,11,11,1.0
510248,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,706,11,5,0.4545454545
510249,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,707,11,8,0.7272727273
510250,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,708,11,11,1.0
510251,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,709,11,8,0.7272727273
510252,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,710,11,11,1.0
510253,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,711,11,10,0.9090909091
510254,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,712,11,10,0.9090909091
510255,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,713,11,11,1.0
510256,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,714,11,11,1.0
510257,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,715,11,6,0.5454545455
510258,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,716,11,11,1.0
510259,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,717,11,11,1.0
510260,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,718,11,11,1.0
510261,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,719,11,11,1.0
510262,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,720,11,11,1.0
510263,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,721,11,11,1.0
510264,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,722,11,10,0.9090909091
510265,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,723,11,9,0.8181818182
510266,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,724,11,8,0.7272727273
510267,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,725,11,10,0.9090909091
510268,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,726,11,11,1.0
510269,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,727,11,10,0.9090909091
510270,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,728,11,11,1.0
510271,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,729,11,10,0.9090909091
510272,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,730,11,11,1.0
510273,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,731,11,10,0.9090909091
510274,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,732,11,11,1.0
510275,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,733,11,10,0.9090909091
510276,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,734,11,4,0.3636363636
510277,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,735,11,11,1.0
510278,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,736,11,11,1.0
510279,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,737,11,11,1.0
510280,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,738,11,11,1.0
510281,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,739,11,11,1.0
510282,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,740,11,10,0.9090909091
510283,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,741,11,11,1.0
510284,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,742,11,11,1.0
510285,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,743,11,11,1.0
510286,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,744,11,11,1.0
510287,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,745,11,9,0.8181818182
510288,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,746,11,11,1.0
510289,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,747,11,11,1.0
510290,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,748,11,11,1.0
510291,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,749,11,0,0.0
510292,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,750,11,6,0.5454545455
510293,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,751,11,11,1.0
510294,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,752,11,0,0.0
510295,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,753,11,0,0.0
510296,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,754,11,0,0.0
510297,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,755,11,11,1.0
510298,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,756,11,11,1.0
510299,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,757,11,11,1.0
510300,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,758,11,11,1.0
510301,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,759,11,11,1.0
510302,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,760,11,11,1.0
510303,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,761,11,11,1.0
510304,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,762,11,11,1.0
510305,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,763,11,9,0.8181818182
510306,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,764,11,11,1.0
510307,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,765,11,11,1.0
510308,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,766,11,11,1.0
510309,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,767,11,11,1.0
510310,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,768,11,3,0.2727272727
510311,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,769,11,5,0.4545454545
510312,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,770,11,6,0.5454545455
510313,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,771,11,11,1.0
510314,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,772,11,10,0.9090909091
510315,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,773,11,11,1.0
510316,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,774,11,10,0.9090909091
510317,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,775,11,11,1.0
510318,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,776,11,11,1.0
510319,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,777,11,8,0.7272727273
510320,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,778,11,11,1.0
510321,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,779,11,4,0.3636363636
510322,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,780,11,3,0.2727272727
510323,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,781,11,1,0.0909090909
510324,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,782,11,0,0.0
510325,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,783,11,4,0.3636363636
510326,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,784,11,9,0.8181818182
510327,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,785,11,11,1.0
510328,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,786,11,11,1.0
510329,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,787,11,11,1.0
510330,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,788,11,10,0.9090909091
510331,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,789,11,10,0.9090909091
510332,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,790,11,0,0.0
510333,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,791,11,11,1.0
510334,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,792,11,9,0.8181818182
510335,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,793,11,9,0.8181818182
510336,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,794,11,11,1.0
510337,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,795,11,11,1.0
510338,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,796,11,0,0.0
510339,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,797,11,11,1.0
510340,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,798,11,4,0.3636363636
510341,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,799,11,11,1.0
510342,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,800,11,11,1.0
510343,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,801,11,8,0.7272727273
510344,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,802,11,2,0.1818181818
510345,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,803,11,11,1.0
510346,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,804,11,11,1.0
510347,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,805,11,11,1.0
510348,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,806,11,3,0.2727272727
510349,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,807,11,11,1.0
510350,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,808,11,10,0.9090909091
510351,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,809,11,5,0.4545454545
510352,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,810,11,10,0.9090909091
510353,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,811,11,11,1.0
510354,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,812,11,8,0.7272727273
510355,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,813,11,10,0.9090909091
510356,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,814,11,0,0.0
510357,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,815,11,3,0.2727272727
510358,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,816,11,11,1.0
510359,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,817,11,11,1.0
510360,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,818,11,11,1.0
510361,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,819,11,7,0.6363636364
510362,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,820,11,11,1.0
510363,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,821,11,11,1.0
510364,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,822,11,10,0.9090909091
510365,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,823,11,0,0.0
510366,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,824,11,11,1.0
510367,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,825,11,11,1.0
510368,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,826,11,11,1.0
510369,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,827,11,6,0.5454545455
510370,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,828,11,11,1.0
510371,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,829,11,1,0.0909090909
510372,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,830,11,8,0.7272727273
510373,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,831,11,8,0.7272727273
510374,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,832,11,11,1.0
510375,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,833,11,8,0.7272727273
510376,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,834,11,11,1.0
510377,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,835,11,1,0.0909090909
510378,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,836,11,11,1.0
510379,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,837,11,6,0.5454545455
510380,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,838,11,11,1.0
510381,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,839,11,11,1.0
510382,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,840,11,5,0.4545454545
510383,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,841,11,11,1.0
510384,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,842,11,11,1.0
510385,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,843,11,11,1.0
510386,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,844,11,5,0.4545454545
510387,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,845,11,11,1.0
510388,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,846,11,8,0.7272727273
510389,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,847,11,11,1.0
510390,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,848,11,11,1.0
510391,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,849,11,11,1.0
510392,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,850,11,7,0.6363636364
510393,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,851,11,11,1.0
510394,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,852,11,11,1.0
510395,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,853,11,11,1.0
510396,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,854,11,10,0.9090909091
510397,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,855,11,5,0.4545454545
510398,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,856,11,11,1.0
510399,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,857,11,11,1.0
510400,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,858,11,5,0.4545454545
510401,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,859,11,11,1.0
510402,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,860,11,11,1.0
510403,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,861,11,11,1.0
510404,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,862,11,11,1.0
510405,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,863,11,11,1.0
510406,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,864,11,10,0.9090909091
510407,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,865,11,11,1.0
510408,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,866,11,7,0.6363636364
510409,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,867,11,11,1.0
510410,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,868,11,11,1.0
510411,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,869,11,11,1.0
510412,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,870,11,1,0.0909090909
510413,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,871,11,11,1.0
510414,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,872,11,11,1.0
510415,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,873,11,10,0.9090909091
510416,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,874,11,11,1.0
510417,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,875,11,11,1.0
510418,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,876,11,11,1.0
510419,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,877,11,8,0.7272727273
510420,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,878,11,9,0.8181818182
510421,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,879,11,11,1.0
510422,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,880,11,10,0.9090909091
510423,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,881,11,11,1.0
510424,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,882,11,10,0.9090909091
510425,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,883,11,11,1.0
510426,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,884,11,11,1.0
510427,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,885,11,6,0.5454545455
510428,qwen2-math-7b-instruct,gsm8k_cot,0.7,-1,886,11,11,1.0
